Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación
2016,1/19/2016,1/19/2016,Tuesday,19,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,E,PLAZA DE LOS VIRREYES
2016,1/19/2016,1/19/2016,Tuesday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,E,PLAZA DE LOS VIRREYES
2016,1/19/2016,1/19/2016,Tuesday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PERU
2016,1/19/2016,1/19/2016,Tuesday,19,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,E,PICHINCHA
2016,1/19/2016,1/19/2016,Tuesday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,H,ONCE
2016,1/19/2016,1/19/2016,Tuesday,19,Falta de limpieza,LIMPIEZA - SUBTE,A,RIO DE JANEIRO
2016,1/19/2016,1/19/2016,Tuesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE
2016,1/19/2016,1/19/2016,Tuesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN JOSE DE FLORES
2016,1/19/2016,1/19/2016,Tuesday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAN PEDRITO
2016,1/19/2016,1/19/2016,Tuesday,19,inconvenientes con personal,inconvenientes con personal - SUBTE,A,PRIMERA JUNTA
2016,1/19/2016,1/19/2016,Tuesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,C,9 DE JULIO
2016,1/19/2016,1/19/2016,Tuesday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,9 DE JULIO
2016,1/19/2016,1/19/2016,Tuesday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,D,BULNES
2016,1/19/2016,1/19/2016,Tuesday,19,Estaciones,FILTRACIONES - SUBTE,D,PALERMO
2016,1/19/2016,1/19/2016,Tuesday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PUEYRREDON_D
2016,1/19/2016,1/19/2016,Tuesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,ECHEVERRIA
2016,1/19/2016,1/19/2016,Tuesday,19,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,ECHEVERRIA
2016,1/19/2016,1/19/2016,Tuesday,19,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,ECHEVERRIA
2016,1/19/2016,1/19/2016,Tuesday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/19/2016,1/19/2016,Tuesday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/19/2016,1/19/2016,Tuesday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/19/2016,1/19/2016,Tuesday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2016,1/19/2016,1/19/2016,Tuesday,19,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2016,1/20/2016,1/20/2016,Wednesday,20,Otros,PUBLICIDAD / LOCALES COMERCIALES,D,OLLEROS
2016,1/20/2016,1/20/2016,Wednesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,1/20/2016,1/20/2016,Wednesday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CALLAO_D
2016,1/20/2016,1/20/2016,Wednesday,20,Medios de pago,DISPONIBILIDAD DE CAMBIO EN BOLETERIAS - SUBTE,B,CARLOS GARDEL
2016,1/20/2016,1/20/2016,Wednesday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,ALEM
2016,1/20/2016,1/20/2016,Wednesday,20,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,B,DORREGO
2016,1/20/2016,1/20/2016,Wednesday,20,Demoras e Interrupciones,DEMORAS - SUBTE,B,FLORIDA
2016,1/20/2016,1/20/2016,Wednesday,20,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,ANGEL GALLARDO
2016,1/20/2016,1/20/2016,Wednesday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,ANGEL GALLARDO
2016,1/20/2016,1/20/2016,Wednesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,B,ANGEL GALLARDO
2016,1/20/2016,1/20/2016,Wednesday,20,Medios de pago,ABONOS DE DESCUENTO POR VOLUMEN - SUBTE,B,MALABIA
2016,1/20/2016,1/20/2016,Wednesday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,C,CONSTITUCION
2016,1/20/2016,1/20/2016,Wednesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,C,CONSTITUCION
2016,1/20/2016,1/20/2016,Wednesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,C,CONSTITUCION
2016,1/20/2016,1/20/2016,Wednesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,C,CONSTITUCION
2016,1/20/2016,1/20/2016,Wednesday,20,Accesos cerrados,ACCESOS CERRADOS - SUBTE,E,PLAZA DE LOS VIRREYES
2016,1/20/2016,1/20/2016,Wednesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORRIENTES
2016,1/20/2016,1/20/2016,Wednesday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,ONCE
2016,1/20/2016,1/20/2016,Wednesday,20,Venta ambulante,VENTA AMBULANTE - SUBTE,D,DIAGONAL NORTE
2016,1/20/2016,1/20/2016,Wednesday,20,Medios de pago,DISPONIBILIDAD DE CAMBIO EN BOLETERIAS - SUBTE,D,BULNES
2016,1/20/2016,1/20/2016,Wednesday,20,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,C,SAN MARTIN
2016,1/20/2016,1/20/2016,Wednesday,20,inconvenientes con personal,inconvenientes con personal - SUBTE,D,SCALABRINI ORTIZ
2016,1/20/2016,1/20/2016,Wednesday,20,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,P,Sin especificar
2016,1/20/2016,1/20/2016,Wednesday,20,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,DE LOS INCAS
2016,1/20/2016,1/20/2016,Wednesday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,DE LOS INCAS
2016,1/20/2016,1/20/2016,Wednesday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,DE LOS INCAS
2016,1/20/2016,1/20/2016,Wednesday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,DE LOS INCAS
2016,1/20/2016,1/20/2016,Wednesday,20,Felicitaciones,"FELICITACIONES - INSTALACIONES, SERVICIOS Y PERSONAL - SUBTE",B,ECHEVERRIA
2016,1/20/2016,1/20/2016,Wednesday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,ECHEVERRIA
2016,1/20/2016,1/20/2016,Wednesday,20,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,B,ECHEVERRIA
2016,1/20/2016,1/20/2016,Wednesday,20,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/20/2016,1/20/2016,Wednesday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/20/2016,1/20/2016,Wednesday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/20/2016,1/20/2016,Wednesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/20/2016,1/20/2016,Wednesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/20/2016,1/20/2016,Wednesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/20/2016,1/20/2016,Wednesday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/20/2016,1/20/2016,Wednesday,20,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PLAZA DE MAYO
2016,1/21/2016,1/21/2016,Thursday,21,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,PARQUE PATRICIOS
2016,1/21/2016,1/21/2016,Thursday,21,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,PARQUE PATRICIOS
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,DEMORAS - SUBTE,E,BOLIVAR
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,A,CONGRESO
2016,1/21/2016,1/21/2016,Thursday,21,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,CONGRESO DE TUCUMAN
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,ALEM
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,CALLAO_B
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,B,DORREGO
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,DEMORAS - SUBTE,B,ANGEL GALLARDO
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,DEMORAS - SUBTE,B,FEDERICO LACROZE
2016,1/21/2016,1/21/2016,Thursday,21,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,FEDERICO LACROZE
2016,1/21/2016,1/21/2016,Thursday,21,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,B,FEDERICO LACROZE
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,B,FEDERICO LACROZE
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,MALABIA
2016,1/21/2016,1/21/2016,Thursday,21,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,MALABIA
2016,1/21/2016,1/21/2016,Thursday,21,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,CARLOS PELLEGRINI
2016,1/21/2016,1/21/2016,Thursday,21,Estaciones,FILTRACIONES - SUBTE,B,CARLOS PELLEGRINI
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,B,CARLOS PELLEGRINI
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,B,CARLOS PELLEGRINI
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,DEMORAS - SUBTE,E,ENTRE RIOS
2016,1/21/2016,1/21/2016,Thursday,21,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,JURAMENTO
2016,1/21/2016,1/21/2016,Thursday,21,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2016,1/21/2016,1/21/2016,Thursday,21,Accesos cerrados,ACCESOS CERRADOS - SUBTE,C,CONSTITUCION
2016,1/21/2016,1/21/2016,Thursday,21,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,C,CONSTITUCION
2016,1/21/2016,1/21/2016,Thursday,21,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,OLLEROS
2016,1/21/2016,1/21/2016,Thursday,21,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,E,PLAZA DE LOS VIRREYES
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,E,PLAZA DE LOS VIRREYES
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,H,CORRIENTES
2016,1/21/2016,1/21/2016,Thursday,21,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,A,SAN PEDRITO
2016,1/21/2016,1/21/2016,Thursday,21,Falta de limpieza,LIMPIEZA - SUBTE,A,PRIMERA JUNTA
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,DEMORAS - SUBTE,C,9 DE JULIO
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,DEMORAS - SUBTE,A,CATEDRAL
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,A,CATEDRAL
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,BULNES
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,D,BULNES
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,D,BULNES
2016,1/21/2016,1/21/2016,Thursday,21,Medios de pago,MEDIOS DE PAGO - SUBTE,C,SAN MARTIN
2016,1/21/2016,1/21/2016,Thursday,21,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,C,SAN MARTIN
2016,1/21/2016,1/21/2016,Thursday,21,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,D,PALERMO
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,ECHEVERRIA
2016,1/21/2016,1/21/2016,Thursday,21,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,ECHEVERRIA
2016,1/21/2016,1/21/2016,Thursday,21,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,ECHEVERRIA
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,DEMORAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Demoras e Interrupciones,DEMORAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Medios de pago,MEDIOS DE PAGO - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/21/2016,1/21/2016,Thursday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,TRONADOR
2016,1/21/2016,1/21/2016,Thursday,21,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2016,1/21/2016,1/21/2016,Thursday,21,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2016,1/21/2016,1/21/2016,Thursday,21,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,E,VARELA
2016,1/21/2016,1/21/2016,Thursday,21,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,E,VARELA
2016,1/21/2016,1/21/2016,Thursday,21,inconvenientes con personal,inconvenientes con personal - SUBTE,A,PLAZA DE MAYO
2016,1/22/2016,1/22/2016,Friday,22,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,A,CASTRO BARROS
2016,1/22/2016,1/22/2016,Friday,22,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,CONGRESO DE TUCUMAN
2016,1/22/2016,1/22/2016,Friday,22,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,CARLOS GARDEL
2016,1/22/2016,1/22/2016,Friday,22,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,FEDERICO LACROZE
2016,1/22/2016,1/22/2016,Friday,22,Demoras e Interrupciones,DEMORAS - SUBTE,B,MEDRANO
2016,1/22/2016,1/22/2016,Friday,22,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2016,1/22/2016,1/22/2016,Friday,22,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAN JOSE DE FLORES
2016,1/22/2016,1/22/2016,Friday,22,inconvenientes con personal,inconvenientes con personal - SUBTE,A,PUAN
2016,1/23/2016,1/23/2016,Saturday,23,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,H,CORRIENTES
2016,1/23/2016,1/23/2016,Saturday,23,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,A,CASTRO BARROS
2016,1/23/2016,1/23/2016,Saturday,23,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,A,CASTRO BARROS
2016,1/23/2016,1/23/2016,Saturday,23,Venta ambulante,VENTA AMBULANTE - SUBTE,A,CASTRO BARROS
2016,1/25/2016,1/25/2016,Monday,25,Falta de limpieza,LIMPIEZA - SUBTE,E,BOLIVAR
2016,1/25/2016,1/25/2016,Monday,25,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,Sin especificar,Sin especificar
2016,1/25/2016,1/25/2016,Monday,25,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,PUEYRREDON_B
2016,1/25/2016,1/25/2016,Monday,25,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,PUEYRREDON_B
2016,1/25/2016,1/25/2016,Monday,25,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,A,LIMA
2016,1/25/2016,1/25/2016,Monday,25,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PERU
2016,1/25/2016,1/25/2016,Monday,25,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE
2016,1/25/2016,1/25/2016,Monday,25,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,ACOYTE
2016,1/25/2016,1/25/2016,Monday,25,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,A,ACOYTE
2016,1/25/2016,1/25/2016,Monday,25,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,SAN JOSE DE FLORES
2016,1/25/2016,1/25/2016,Monday,25,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,SAN JOSE DE FLORES
2016,1/25/2016,1/25/2016,Monday,25,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PUAN
2016,1/25/2016,1/25/2016,Monday,25,inconvenientes con personal,inconvenientes con personal - SUBTE,A,PLAZA DE MISERERE
2016,1/25/2016,1/25/2016,Monday,25,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,A,PLAZA DE MISERERE
2016,1/25/2016,1/25/2016,Monday,25,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PRIMERA JUNTA
2016,1/25/2016,1/25/2016,Monday,25,inconvenientes con personal,inconvenientes con personal - SUBTE,A,CATEDRAL
2016,1/25/2016,1/25/2016,Monday,25,Demoras e Interrupciones,DEMORAS - SUBTE,B,JUAN MANUEL DE ROSAS
2016,1/26/2016,1/26/2016,Tuesday,26,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,H,PARQUE PATRICIOS
2016,1/26/2016,1/26/2016,Tuesday,26,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,JOSE HERNANDEZ
2016,1/26/2016,1/26/2016,Tuesday,26,Seguridad,DISTURBIOS - SUBTE,D,JOSE HERNANDEZ
2016,1/26/2016,1/26/2016,Tuesday,26,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JOSE HERNANDEZ
2016,1/26/2016,1/26/2016,Tuesday,26,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,ALEM
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,CALLAO_B
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,VENEZUELA
2016,1/26/2016,1/26/2016,Tuesday,26,Demoras e Interrupciones,DEMORAS - SUBTE,E,JUJUY
2016,1/26/2016,1/26/2016,Tuesday,26,inconvenientes con personal,inconvenientes con personal - SUBTE,E,JUJUY
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2016,1/26/2016,1/26/2016,Tuesday,26,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2016,1/26/2016,1/26/2016,Tuesday,26,inconvenientes con personal,inconvenientes con personal - SUBTE,D,JURAMENTO
2016,1/26/2016,1/26/2016,Tuesday,26,Medios de pago,MEDIOS DE PAGO - SUBTE,D,JURAMENTO
2016,1/26/2016,1/26/2016,Tuesday,26,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,D,TRIBUNALES
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,ONCE
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CASTRO BARROS
2016,1/26/2016,1/26/2016,Tuesday,26,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PLAZA DE MISERERE
2016,1/26/2016,1/26/2016,Tuesday,26,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PLAZA DE MISERERE
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PRIMERA JUNTA
2016,1/26/2016,1/26/2016,Tuesday,26,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PRIMERA JUNTA
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CATEDRAL
2016,1/26/2016,1/26/2016,Tuesday,26,Medios de pago,MEDIOS DE PAGO - SUBTE,E,SAN JOSE
2016,1/26/2016,1/26/2016,Tuesday,26,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,AGÜERO
2016,1/26/2016,1/26/2016,Tuesday,26,inconvenientes con personal,inconvenientes con personal - SUBTE,D,PALERMO
2016,1/26/2016,1/26/2016,Tuesday,26,Demoras e Interrupciones,DEMORAS - SUBTE,D,PUEYRREDON_D
2016,1/26/2016,1/26/2016,Tuesday,26,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,SCALABRINI ORTIZ
2016,1/26/2016,1/26/2016,Tuesday,26,Demoras e Interrupciones,DEMORAS - SUBTE,D,SCALABRINI ORTIZ
2016,1/26/2016,1/26/2016,Tuesday,26,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2016,1/26/2016,1/26/2016,Tuesday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PLAZA DE MAYO
2016,1/26/2016,1/26/2016,Tuesday,26,escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PLAZA DE MAYO
2016,1/27/2016,1/27/2016,Wednesday,27,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,H,PARQUE PATRICIOS
2016,1/27/2016,1/27/2016,Wednesday,27,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,PARQUE PATRICIOS
2016,1/27/2016,1/27/2016,Wednesday,27,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,PARQUE PATRICIOS
